"Data Cache: Reflectometry Data"
"Start logging at 11/05/2024 15:07:17"
"Current index value = 1978"
Day Fraction	Calib 950	Calib 470	Err 950	Err 470	Time	
0.678492904	0.400001	0.322773	0	0	16:17:04.287	
0.678504467	0.284395	0.354114	0	0	16:17:05.302	
0.678516209	0.149136	0.382535	0	0	16:17:06.305	
0.678527653	0.115201	0.391824	0	0	16:17:07.315	
0.678539574	0.144432	0.392244	0	0	16:17:08.326	
0.678551197	0.240085	0.392244	0	0	16:17:09.328	
0.678563058	0.354071	0.392244	0	0	16:17:10.341	
0.678574622	0.405023	0.392076	0	0	16:17:11.351	
0.678586364	0.406044	0.383516	0	0	16:17:12.353	
0.678598046	0.406044	0.34644	0	0	16:17:13.365	
0.678609908	0.406044	0.301349	0	0	16:17:14.378	
0.678621471	0.403199	0.303689	0	0	16:17:15.391	
0.678633213	0.344828	0.314589	0	0	16:17:16.392	
0.678644776	0.211299	0.35361	0	0	16:17:17.396	
0.678656578	0.145987	0.38336	0	0	16:17:18.407	
0.67866832	0.118566	0.390346	0	0	16:17:19.418	
0.678679943	0.153808	0.390564	0	0	16:17:20.418	
0.678691804	0.266174	0.390564	0	0	16:17:21.431	
0.678703427	0.389626	0.390564	0	0	16:17:22.445	
0.678715169	0.421762	0.390035	0	0	16:17:23.457	
0.678726614	0.421762	0.376981	0	0	16:17:24.472	
0.678738475	0.421762	0.335143	0	0	16:17:25.486	
0.678750038	0.421762	0.29362	0	0	16:17:26.499	
0.67876178	0.410251	0.310342	0	0	16:17:27.508	
0.678773463	0.34573	0.323909	0	0	16:17:28.508	
0.678785324	0.191573	0.357765	0	0	16:17:29.522	
0.678796709	0.126834	0.383268	0	0	16:17:30.531	
0.678808451	0.109974	0.389864	0	0	16:17:31.534	
0.678820252	0.156746	0.389864	0	0	16:17:32.547	
0.678831697	0.268114	0.389864	0	0	16:17:33.561	
0.678843558	0.379312	0.389864	0	0	16:17:34.562	
0.678855181	0.404093	0.388267	0	0	16:17:35.574	
0.678867042	0.404093	0.373698	0	0	16:17:36.577	
0.678878665	0.404093	0.331779	0	0	16:17:37.592	
0.678890586	0.404093	0.293569	0	0	16:17:38.600	
0.678902149	0.397932	0.30887	0	0	16:17:39.610	
0.678913891	0.335994	0.323271	0	0	16:17:40.625	
0.678925514	0.192529	0.361717	0	0	16:17:41.636	
0.678937435	0.131913	0.383282	0	0	16:17:42.645	
0.678948998	0.11496	0.387483	0	0	16:17:43.653	
0.678960741	0.172694	0.387483	0	0	16:17:44.665	
0.678972363	0.293366	0.387483	0	0	16:17:45.666	
0.678984225	0.388605	0.387483	0	0	16:17:46.653	
0.678995609	0.40352	0.386041	0	0	16:17:47.661	
0.679007411	0.40352	0.365809	0	0	16:17:48.673	
0.679018974	0.40352	0.321824	0	0	16:17:49.686	
0.679030597	0.40352	0.291828	0	0	16:17:50.697	
0.679042459	0.398548	0.307806	0	0	16:17:51.713	
0.679054081	0.330597	0.325631	0	0	16:17:52.715	
0.679066002	0.18446	0.363958	0	0	16:17:53.728	
0.679077387	0.126456	0.38247	0	0	16:17:54.724	
0.679089129	0.113492	0.385943	0	0	16:17:55.724	
0.679100752	0.17602	0.385943	0	0	16:17:56.734	
0.679112494	0.294066	0.385943	0	0	16:17:57.749	
0.679123938	0.374126	0.385943	0	0	16:17:58.762	
0.679135799	0.391741	0.3842	0	0	16:17:59.769	
0.679147363	0.39262	0.362474	0	0	16:18:00.783	
0.679159105	0.39262	0.3149	0	0	16:18:01.784	
0.679170728	0.39262	0.293508	0	0	16:18:02.791	
0.679182649	0.386438	0.30835	0	0	16:18:03.797	
0.679194391	0.323539	0.326663	0	0	16:18:04.809	
0.679205835	0.174781	0.363398	0	0	16:18:05.810	
0.679217696	0.121167	0.38154	0	0	16:18:06.825	
0.67922914	0.115958	0.383982	0	0	16:18:07.831	
0.679241061	0.17764	0.383982	0	0	16:18:08.846	
0.679252505	0.284406	0.383982	0	0	16:18:09.861	
0.679264367	0.362879	0.383982	0	0	16:18:10.874	
0.67927599	0.379082	0.381084	0	0	16:18:11.881	
0.67928791	0.379082	0.356816	0	0	16:18:12.888	
0.679299355	0.379082	0.313155	0	0	16:18:13.890	
0.679311216	0.379082	0.294627	0	0	16:18:14.905	
0.6793226	0.371257	0.308506	0	0	16:18:15.917	
0.679334342	0.274983	0.330164	0	0	16:18:16.918	
0.679346144	0.163196	0.364627	0	0	16:18:17.933	
0.679357588	0.117461	0.380258	0	0	16:18:18.948	
0.67936945	0.116641	0.382162	0	0	16:18:19.961	
0.679381073	0.192839	0.382162	0	0	16:18:20.969	
0.679392934	0.301243	0.382162	0	0	16:18:21.981	
0.679404438	0.365991	0.382162	0	0	16:18:22.983	
0.679416299	0.383786	0.378101	0	0	16:18:23.983	
0.679427862	0.383786	0.348597	0	0	16:18:24.995	
0.679439604	0.383786	0.301862	0	0	16:18:26.9	
0.679451048	0.383786	0.296169	0	0	16:18:27.21	
0.679462969	0.371051	0.311244	0	0	16:18:28.30	
0.679474533	0.284595	0.33438	0	0	16:18:29.34	
0.679486096	0.153475	0.366633	0	0	16:18:30.42	
0.679497838	0.108852	0.380482	0	0	16:18:31.43	
0.679509401	0.120249	0.381182	0	0	16:18:32.54	
0.679521143	0.196137	0.381182	0	0	16:18:33.66	
0.679532647	0.307134	0.381182	0	0	16:18:34.73	
0.679544508	0.373894	0.381057	0	0	16:18:35.74	
0.679556072	0.381491	0.376085	0	0	16:18:36.89	
0.679567814	0.381491	0.345396	0	0	16:18:37.90	
0.679579616	0.381491	0.30082	0	0	16:18:38.98	
0.679591179	0.381491	0.295735	0	0	16:18:39.112	
0.679602921	0.369317	0.309953	0	0	16:18:40.126	
0.679614544	0.258901	0.337562	0	0	16:18:41.131	
0.679626405	0.142201	0.368268	0	0	16:18:42.146	
0.679637909	0.104037	0.380552	0	0	16:18:43.160	
0.67964977	0.118439	0.381322	0	0	16:18:44.175	
0.679661214	0.19386	0.381322	0	0	16:18:45.175	
0.679673076	0.295532	0.381322	0	0	16:18:46.177	
0.67968446	0.350617	0.381196	0	0	16:18:47.177	
0.679696202	0.353956	0.375083	0	0	16:18:48.179	
0.679708004	0.353956	0.344976	0	0	16:18:49.184	
0.679719388	0.353956	0.299068	0	0	16:18:50.198	
0.679731131	0.353956	0.297894	0	0	16:18:51.211	
0.679742754	0.333316	0.311698	0	0	16:18:52.224	
0.679754674	0.217821	0.341942	0	0	16:18:53.233	
0.679766119	0.134648	0.370553	0	0	16:18:54.243	
0.67977798	0.102453	0.379828	0	0	16:18:55.258	
0.679789543	0.126364	0.379921	0	0	16:18:56.269	
0.679801285	0.215578	0.379921	0	0	16:18:57.280	
0.679812968	0.325319	0.379921	0	0	16:18:58.294	
0.679824829	0.374722	0.379641	0	0	16:18:59.307	
0.679836452	0.374722	0.370497	0	0	16:19:00.317	
0.679848313	0.374722	0.333945	0	0	16:19:01.323	
0.679859757	0.374722	0.289924	0	0	16:19:02.337	
0.679871619	0.370133	0.301769	0	0	16:19:03.338	
0.679883242	0.333947	0.319372	0	0	16:19:04.327	
0.679894984	0.227089	0.350453	0	0	16:19:05.343	
0.679906547	0.123665	0.373885	0	0	16:19:06.354	
0.67991817	0.0949048	0.381812	0	0	16:19:07.369	
0.679930091	0.125909	0.382022	0	0	16:19:08.385	
0.679941714	0.213801	0.382022	0	0	16:19:09.391	
0.679953575	0.31728	0.382022	0	0	16:19:10.393	
0.67996496	0.355562	0.381714	0	0	16:19:11.406	
0.679976702	0.360151	0.370617	0	0	16:19:12.411	
0.679988325	0.360151	0.332731	0	0	16:19:13.414	
0.680000067	0.360151	0.292044	0	0	16:19:14.414	
0.68001169	0.359107	0.303311	0	0	16:19:15.430	
0.680023551	0.317816	0.317748	0	0	16:19:16.440	
0.680034995	0.191657	0.353652	0	0	16:19:17.441	
0.680046916	0.115468	0.376965	0	0	16:19:18.455	
0.680058539	0.0946982	0.383996	0	0	16:19:19.462	
0.6800704	0.134297	0.384122	0	0	16:19:20.455	
0.680081964	0.232903	0.384122	0	0	16:19:21.463	
0.680093706	0.327938	0.384122	0	0	16:19:22.473	
0.680105507	0.348334	0.383578	0	0	16:19:23.485	
0.680116951	0.348334	0.368901	0	0	16:19:24.494	
0.680128813	0.348334	0.327005	0	0	16:19:25.508	
0.680140436	0.348334	0.29201	0	0	16:19:26.522	
0.680152297	0.345772	0.30765	0	0	16:19:27.534	
0.68016392	0.291703	0.322789	0	0	16:19:28.539	
0.680175662	0.159538	0.360162	0	0	16:19:29.540	
0.680187285	0.107261	0.381896	0	0	16:19:30.553	
0.680199146	0.0909159	0.387141	0	0	16:19:31.559	
0.68021071	0.133822	0.387203	0	0	16:19:32.561	
0.680222511	0.220409	0.387203	0	0	16:19:33.571	
0.680234134	0.309991	0.387203	0	0	16:19:34.583	
0.680245996	0.332081	0.386503	0	0	16:19:35.592	
0.68025744	0.333304	0.369041	0	0	16:19:36.600	
0.680269361	0.333304	0.32671	0	0	16:19:37.611	
0.680280924	0.333304	0.297093	0	0	16:19:38.616	
0.680292666	0.328358	0.311228	0	0	16:19:39.626	
0.680304229	0.272612	0.330056	0	0	16:19:40.637	
0.680315971	0.143144	0.367459	0	0	16:19:41.644	
0.680327773	0.100056	0.38641	0	0	16:19:42.649	
0.680339217	0.089455	0.389864	0	0	16:19:43.657	
0.680351079	0.137076	0.389864	0	0	16:19:44.668	
0.680362523	0.230219	0.389864	0	0	16:19:45.681	
0.680374384	0.31111	0.389864	0	0	16:19:46.694	
0.680385947	0.325136	0.388631	0	0	16:19:47.705	
0.680397749	0.325503	0.368843	0	0	16:19:48.716	
0.680409193	0.325503	0.322061	0	0	16:19:49.730	
0.680421054	0.325503	0.299575	0	0	16:19:50.742	
0.680432618	0.31946	0.314698	0	0	16:19:51.746	
0.680444241	0.241783	0.333277	0	0	16:19:52.761	
0.680455983	0.134144	0.37194	0	0	16:19:53.773	
0.680467606	0.0927937	0.38985	0	0	16:19:54.784	
0.680479467	0.086263	0.392804	0	0	16:19:55.798	
0.680490851	0.133363	0.392804	0	0	16:19:56.813	
0.680502594	0.216623	0.392804	0	0	16:19:57.820	
0.680514216	0.281423	0.392804	0	0	16:19:58.830	
0.680525959	0.294066	0.390922	0	0	16:19:59.841	
0.680537581	0.294066	0.368943	0	0	16:20:00.850	
0.680549443	0.294066	0.322649	0	0	16:20:01.861	
0.680560887	0.294066	0.303941	0	0	16:20:02.871	
0.680572808	0.289656	0.320611	0	0	16:20:03.879	
0.68058455	0.240614	0.342004	0	0	16:20:04.889	
0.680595994	0.127718	0.377737	0	0	16:20:05.903	
0.680607855	0.0874485	0.394656	0	0	16:20:06.903	
0.680619478	0.0875161	0.396585	0	0	16:20:07.903	
0.68063122	0.143157	0.396585	0	0	16:20:08.909	
0.680642784	0.225916	0.396585	0	0	16:20:09.921	
0.680654526	0.289133	0.396585	0	0	16:20:10.936	
0.680666089	0.294181	0.392244	0	0	16:20:11.938	
0.680677891	0.294181	0.364876	0	0	16:20:12.941	
0.680689275	0.294181	0.318742	0	0	16:20:13.950	
0.680701017	0.294181	0.308319	0	0	16:20:14.952	
0.680712759	0.281204	0.31893	0	0	16:20:15.963	
0.680724204	0.178131	0.344914	0	0	16:20:16.975	
0.680736065	0.115213	0.382146	0	0	16:20:17.989	
0.680747569	0.0842348	0.398154	0	0	16:20:19.5	
0.68075943	0.0832035	0.399806	0	0	16:20:20.20	
0.680770993	0.135623	0.399806	0	0	16:20:21.20	
0.680782735	0.213512	0.399806	0	0	16:20:22.35	
0.680794179	0.26715	0.399666	0	0	16:20:23.48	
0.6808061	0.276742	0.394811	0	0	16:20:24.61	
0.680817842	0.276742	0.368455	0	0	16:20:25.75	
0.680829465	0.276742	0.321305	0	0	16:20:26.85	
0.680841327	0.276742	0.313453	0	0	16:20:27.86	
0.68085289	0.265992	0.328586	0	0	16:20:28.99	
0.680864692	0.174925	0.353362	0	0	16:20:29.114	
0.680876255	0.106229	0.387049	0	0	16:20:30.127	
0.680887997	0.0763706	0.40144	0	0	16:20:31.139	
0.68089962	0.0872292	0.402186	0	0	16:20:32.140	
0.680911481	0.149442	0.402186	0	0	16:20:33.152	
0.680923164	0.230884	0.402186	0	0	16:20:34.158	
0.680935025	0.272306	0.401937	0	0	16:20:35.159	
0.680946469	0.273644	0.394191	0	0	16:20:36.173	
0.680958331	0.273644	0.35999	0	0	16:20:37.189	
0.680969715	0.273644	0.312104	0	0	16:20:38.202	
0.680981517	0.273644	0.315569	0	0	16:20:39.203	
0.68099314	0.241462	0.330589	0	0	16:20:40.215	
0.681005001	0.148498	0.362604	0	0	16:20:41.230	
0.681016564	0.0946868	0.392748	0	0	16:20:42.246	
0.681028366	0.0720363	0.403229	0	0	16:20:43.251	
0.681039929	0.0880222	0.403307	0	0	16:20:44.258	
0.681051493	0.157399	0.403307	0	0	16:20:45.271	
0.681063235	0.243597	0.403307	0	0	16:20:46.287	
0.681074798	0.271384	0.403139	0	0	16:20:47.292	
0.68108654	0.271809	0.394189	0	0	16:20:48.301	
0.681098163	0.271809	0.356972	0	0	16:20:49.310	
0.681109607	0.271809	0.308772	0	0	16:20:50.323	
0.681121469	0.270075	0.319724	0	0	16:20:51.324	
0.681133032	0.238399	0.336204	0	0	16:20:52.334	
0.681144774	0.146662	0.368283	0	0	16:20:53.342	
0.681156278	0.0857607	0.394961	0	0	16:20:54.355	
0.681168139	0.0655859	0.405127	0	0	16:20:55.363	
0.681179702	0.0882962	0.405127	0	0	16:20:56.378	
0.681191444	0.154783	0.405127	0	0	16:20:57.394	
0.681202888	0.228945	0.405127	0	0	16:20:58.408	
0.681214631	0.258321	0.4048	0	0	16:20:59.421	
0.681226373	0.262401	0.395418	0	0	16:21:00.430	
0.681237996	0.262401	0.3541	0	0	16:21:01.431	
0.681249857	0.262401	0.309066	0	0	16:21:02.443	
0.68126148	0.262401	0.321305	0	0	16:21:03.458	
0.681273401	0.233004	0.336278	0	0	16:21:04.473	
0.681284964	0.138961	0.370679	0	0	16:21:05.490	
0.681296706	0.0807686	0.397534	0	0	16:21:06.490	
0.681308329	0.064283	0.405127	0	0	16:21:07.502	
0.68132025	0.0899599	0.405127	0	0	16:21:08.514	
0.681331873	0.160221	0.405127	0	0	16:21:09.526	
0.681343734	0.224068	0.405127	0	0	16:21:10.541	
0.681355357	0.246476	0.404469	0	0	16:21:11.549	
0.681367218	0.250354	0.390626	0	0	16:21:12.563	
0.681378663	0.250354	0.344984	0	0	16:21:13.578	
0.681390584	0.250354	0.307043	0	0	16:21:14.594	
0.681402206	0.248828	0.322887	0	0	16:21:15.594	
0.681414068	0.214481	0.338083	0	0	16:21:16.605	
0.681425691	0.116256	0.37481	0	0	16:21:17.617	
0.681437612	0.0745859	0.39839	0	0	16:21:18.632	
0.681449234	0.0631128	0.403475	0	0	16:21:19.633	
0.681461096	0.0955434	0.403587	0	0	16:21:20.637	
0.68147248	0.161426	0.403587	0	0	16:21:21.638	
0.681484222	0.226923	0.403587	0	0	16:21:22.647	
0.681495667	0.242357	0.402719	0	0	16:21:23.659	
0.681507587	0.243699	0.383873	0	0	16:21:24.668	
0.681519032	0.243699	0.33822	0	0	16:21:25.683	
0.681530893	0.243699	0.306732	0	0	16:21:26.696	
0.681542456	0.240785	0.324147	0	0	16:21:27.711	
0.681554198	0.207699	0.342984	0	0	16:21:28.722	
0.681565821	0.111007	0.377743	0	0	16:21:29.737	
0.681577265	0.0703867	0.39842	0	0	16:21:30.746	
0.681589127	0.0622714	0.401486	0	0	16:21:31.754	
0.68160069	0.0988974	0.401486	0	0	16:21:32.770	
0.681612492	0.164216	0.401486	0	0	16:21:33.782	
0.681623936	0.220524	0.401458	0	0	16:21:34.791	
0.681635797	0.234253	0.399899	0	0	16:21:35.797	
0.681647539	0.23475	0.380684	0	0	16:21:36.809	
0.681658983	0.23475	0.333711	0	0	16:21:37.814	
0.681670845	0.23475	0.307121	0	0	16:21:38.829	
0.681682348	0.231469	0.32038	0	0	16:21:39.841	
0.68169421	0.192491	0.339764	0	0	16:21:40.851	
0.681705832	0.102902	0.378633	0	0	16:21:41.863	
0.681717694	0.0674981	0.397659	0	0	16:21:42.866	
0.681729078	0.0610591	0.400226	0	0	16:21:43.879	
0.68174088	0.0971752	0.400226	0	0	16:21:44.890	
0.681752503	0.158821	0.400226	0	0	16:21:45.906	
0.681764364	0.211613	0.400226	0	0	16:21:46.919	
0.681775808	0.226329	0.397817	0	0	16:21:47.926	
0.681787729	0.22649	0.375067	0	0	16:21:48.938	
0.681799173	0.22649	0.329104	0	0	16:21:49.946	
0.681811035	0.22649	0.308101	0	0	16:21:50.961	
0.681822777	0.222895	0.322695	0	0	16:21:51.974	
0.6818344	0.170478	0.344284	0	0	16:21:52.978	
0.681846321	0.0910689	0.379237	0	0	16:21:53.988	
0.681857705	0.0621605	0.395773	0	0	16:21:54.998	
0.681869447	0.0622459	0.396865	0	0	16:21:56.1	
0.68188107	0.103567	0.396865	0	0	16:21:57.10	
0.681892931	0.169354	0.396865	0	0	16:21:58.25	
0.681904614	0.212493	0.396865	0	0	16:21:59.39	
0.681916475	0.219376	0.393364	0	0	16:22:00.52	
0.681928039	0.219376	0.367123	0	0	16:22:01.54	
0.681939781	0.219376	0.319288	0	0	16:22:02.67	
0.681951404	0.219376	0.305747	0	0	16:22:03.81	
0.681963146	0.215833	0.320533	0	0	16:22:04.97	
0.681974709	0.163548	0.34665	0	0	16:22:05.98	
0.681986451	0.0835477	0.379921	0	0	16:22:06.108	
0.681998074	0.0603248	0.393392	0	0	16:22:07.114	
0.682009935	0.0641199	0.393925	0	0	16:22:08.128	
0.682021439	0.104749	0.393925	0	0	16:22:09.139	
0.6820333	0.164777	0.393925	0	0	16:22:10.152	
0.682045043	0.195359	0.393847	0	0	16:22:11.165	
0.682056665	0.204806	0.389458	0	0	16:22:12.167	
0.682068586	0.204806	0.362915	0	0	16:22:13.169	
0.682079971	0.204806	0.316291	0	0	16:22:14.170	
0.682091713	0.204806	0.307214	0	0	16:22:15.185	
0.682103157	0.195604	0.321361	0	0	16:22:16.202	
0.682115018	0.132347	0.350484	0	0	16:22:17.217	
0.682126462	0.0793587	0.3803	0	0	16:22:18.230	
0.682138383	0.0579881	0.391357	0	0	16:22:19.238	
0.682149947	0.0701802	0.391544	0	0	16:22:20.248	
0.682161689	0.123232	0.391544	0	0	16:22:21.257	
0.682173431	0.185327	0.391544	0	0	16:22:22.270	
0.682185054	0.227912	0.391488	0	0	16:22:23.285	
0.682196796	0.230505	0.385165	0	0	16:22:24.295	
0.68220824	0.230505	0.350683	0	0	16:22:25.309	
0.682220101	0.230505	0.306234	0	0	16:22:26.310	
0.682231665	0.23015	0.308114	0	0	16:22:27.322	
0.682243407	0.213818	0.321793	0	0	16:22:28.334	
0.68225503	0.140935	0.352419	0	0	16:22:29.347	
0.682266772	0.0732729	0.380902	0	0	16:22:30.361	
0.682278335	0.055575	0.389948	0	0	16:22:31.370	
0.682290077	0.073974	0.390284	0	0	16:22:32.372	
0.682301819	0.127031	0.390284	0	0	16:22:33.386	
0.682313263	0.194147	0.390284	0	0	16:22:34.396	
0.682325006	0.221786	0.390253	0	0	16:22:35.405	
0.68233645	0.226031	0.38191	0	0	16:22:36.418	
0.682348311	0.226031	0.345132	0	0	16:22:37.420	
0.682359934	0.226031	0.29953	0	0	16:22:38.423	
0.682371855	0.226031	0.305627	0	0	16:22:39.436	
0.682383299	0.202695	0.320044	0	0	16:22:40.449	
0.68239516	0.128726	0.353238	0	0	16:22:41.465	
0.682406783	0.0742188	0.380762	0	0	16:22:42.466	
0.682418644	0.057338	0.388743	0	0	16:22:43.477	
0.682430267	0.0809879	0.388883	0	0	16:22:44.486	
0.682442009	0.142328	0.388883	0	0	16:22:45.500	
0.682453632	0.214879	0.388883	0	0	16:22:46.515	
0.682465494	0.233603	0.388354	0	0	16:22:47.528	
0.682477057	0.233603	0.37779	0	0	16:22:48.541	
0.68248868	0.233603	0.337758	0	0	16:22:49.532	
0.682500422	0.233603	0.294347	0	0	16:22:50.542	
0.682512045	0.230356	0.308674	0	0	16:22:51.549	
0.682523906	0.195538	0.323116	0	0	16:22:52.564	
0.68253535	0.108718	0.357419	0	0	16:22:53.566	
0.682547092	0.0693975	0.382069	0	0	16:22:54.571	
0.682558537	0.0579155	0.388407	0	0	16:22:55.585	
0.682570398	0.084593	0.388603	0	0	16:22:56.586	
0.682581961	0.14795	0.388603	0	0	16:22:57.599	
0.682593584	0.215269	0.388603	0	0	16:22:58.608	
0.682605326	0.234177	0.388121	0	0	16:22:59.622	
0.682616949	0.234177	0.374726	0	0	16:23:00.634	
0.68262881	0.234177	0.331953	0	0	16:23:01.646	
0.682640254	0.234177	0.293368	0	0	16:23:02.660	
0.682652116	0.231015	0.309533	0	0	16:23:03.670	
0.682663798	0.200136	0.326402	0	0	16:23:04.681	
0.68267566	0.111924	0.360379	0	0	16:23:05.682	
0.682687223	0.0688264	0.38212	0	0	16:23:06.696	
0.682698965	0.0594669	0.387841	0	0	16:23:07.707	
0.682710528	0.0930232	0.387903	0	0	16:23:08.719	
0.68272233	0.163209	0.387903	0	0	16:23:09.734	
0.682733953	0.224528	0.387903	0	0	16:23:10.744	
0.682745814	0.237733	0.387156	0	0	16:23:11.743	
0.682757437	0.237733	0.369573	0	0	16:23:12.744	
0.682769358	0.237733	0.32254	0	0	16:23:13.746	
0.682780921	0.237733	0.293927	0	0	16:23:14.760	
0.682792366	0.233798	0.31006	0	0	16:23:15.770	
0.682804227	0.179437	0.326585	0	0	16:23:16.777	
0.682815671	0.0999873	0.36351	0	0	16:23:17.779	
0.682827532	0.0687091	0.384434	0	0	16:23:18.792	
0.682839215	0.0636061	0.388463	0	0	16:23:19.805	
0.682851076	0.101943	0.388463	0	0	16:23:20.817	
0.682862461	0.176456	0.388463	0	0	16:23:21.833	
0.682874203	0.237122	0.388463	0	0	16:23:22.842	
0.682885885	0.249298	0.386699	0	0	16:23:23.850	
0.682897747	0.249665	0.365825	0	0	16:23:24.865	
0.682909191	0.249665	0.317706	0	0	16:23:25.880	
0.682921052	0.249665	0.296774	0	0	16:23:26.884	
0.682932675	0.245168	0.315423	0	0	16:23:27.895	
0.682944536	0.204321	0.33589	0	0	16:23:28.906	
0.68295604	0.107284	0.368663	0	0	16:23:29.917	
0.682967901	0.0654839	0.386176	0	0	16:23:30.930	
0.682979643	0.0683012	0.388463	0	0	16:23:31.940	
0.682991028	0.111036	0.388463	0	0	16:23:32.942	
0.68300283	0.187953	0.388463	0	0	16:23:33.944	
0.683014214	0.24355	0.388463	0	0	16:23:34.952	
0.683025956	0.249092	0.386441	0	0	16:23:35.966	
0.683037579	0.249092	0.36344	0	0	16:23:36.969	
0.68304944	0.249092	0.314263	0	0	16:23:37.985	
0.683061063	0.249092	0.297568	0	0	16:23:38.999	
0.683072686	0.236747	0.311152	0	0	16:23:40.8	
0.683084548	0.167926	0.333338	0	0	16:23:41.10	
0.683096111	0.10094	0.371548	0	0	16:23:42.22	
0.683107853	0.069474	0.388214	0	0	16:23:43.36	
0.683119357	0.0747809	0.390844	0	0	16:23:44.46	
0.683131218	0.127349	0.390844	0	0	16:23:45.61	
0.683142841	0.208546	0.390844	0	0	16:23:46.72	
0.683154702	0.258156	0.390844	0	0	16:23:47.83	
0.683166265	0.262974	0.387063	0	0	16:23:48.86	
0.683178008	0.262974	0.358466	0	0	16:23:49.101	
0.683189631	0.262974	0.308422	0	0	16:23:50.114	
0.683201373	0.262974	0.305005	0	0	16:23:51.122	
0.683212996	0.251983	0.318364	0	0	16:23:52.130	
0.683224857	0.163196	0.343762	0	0	16:23:53.145	
0.683236361	0.099471	0.377667	0	0	16:23:54.157	
0.683248222	0.0714882	0.391591	0	0	16:23:55.166	
0.683259845	0.082835	0.393785	0	0	16:23:56.164	
0.683271706	0.141563	0.393785	0	0	16:23:57.177	
0.683283329	0.219801	0.393785	0	0	16:23:58.193	
0.68329525	0.266327	0.393785	0	0	16:23:59.203	
0.683306694	0.268711	0.387483	0	0	16:24:00.213	
0.683318555	0.268711	0.355541	0	0	16:24:01.213	
0.683330178	0.268711	0.310088	0	0	16:24:02.225	
0.68334204	0.268634	0.309019	0	0	16:24:03.235	
0.683353543	0.250537	0.32115	0	0	16:24:04.248	
0.683365405	0.159742	0.351091	0	0	16:24:05.262	
0.683377147	0.102402	0.382598	0	0	16:24:06.264	
0.683388531	0.076043	0.395591	0	0	16:24:07.265	
0.683400273	0.0928281	0.397145	0	0	16:24:08.271	
0.683411896	0.161082	0.397145	0	0	16:24:09.272	
0.683423638	0.241163	0.397145	0	0	16:24:10.283	
0.683435261	0.283672	0.396963	0	0	16:24:11.296	
0.683447123	0.284658	0.387717	0	0	16:24:12.309	
0.683458686	0.284658	0.351775	0	0	16:24:13.321	
0.683470488	0.284658	0.307448	0	0	16:24:14.330	
0.683482051	0.284658	0.31154	0	0	16:24:15.346	
0.683493674	0.265452	0.325379	0	0	16:24:16.358	
0.683505416	0.173071	0.360345	0	0	16:24:17.370	
0.683517277	0.09961	0.389615	0	0	16:24:18.378	
0.683529079	0.078474	0.400288	0	0	16:24:19.391	
0.683540523	0.0998726	0.401066	0	0	16:24:20.399	
0.683552384	0.170858	0.401066	0	0	16:24:21.409	
0.683563948	0.249562	0.401066	0	0	16:24:22.422	
0.683575749	0.290624	0.400942	0	0	16:24:23.433	
0.683587193	0.290624	0.39167	0	0	16:24:24.433	
0.683599055	0.290624	0.353362	0	0	16:24:25.439	
0.683610618	0.290624	0.3116	0	0	16:24:26.452	
0.68362236	0.288559	0.314465	0	0	16:24:27.456	
0.683633924	0.268734	0.329314	0	0	16:24:28.467	
0.683645725	0.166817	0.365981	0	0	16:24:29.468	
0.683657348	0.104152	0.394261	0	0	16:24:30.472	
0.683669209	0.0847205	0.402373	0	0	16:24:31.474	
0.683680773	0.1158	0.402466	0	0	16:24:32.487	
0.683692396	0.194537	0.402466	0	0	16:24:33.501	
0.683704317	0.276015	0.402466	0	0	16:24:34.507	
0.68371588	0.313513	0.401948	0	0	16:24:35.507	
0.683727622	0.315521	0.388883	0	0	16:24:36.513	
0.683739066	0.315521	0.347028	0	0	16:24:37.527	
0.683750927	0.315521	0.311057	0	0	16:24:38.535	
0.68376255	0.314833	0.31905	0	0	16:24:39.543	
0.683774292	0.277991	0.334769	0	0	16:24:40.553	
0.683785915	0.16403	0.373704	0	0	16:24:41.568	
0.683797777	0.104824	0.399386	0	0	16:24:42.577	
0.683809221	0.0881242	0.407228	0	0	16:24:43.579	
0.683821142	0.127209	0.407228	0	0	16:24:44.589	
0.683832765	0.217369	0.407228	0	0	16:24:45.602	
0.683844626	0.305399	0.407228	0	0	16:24:46.613	
0.68385607	0.33319	0.405925	0	0	16:24:47.622	
0.683867991	0.334107	0.389646	0	0	16:24:48.634	
0.683879614	0.334107	0.343359	0	0	16:24:49.634	
0.683891475	0.334107	0.310575	0	0	16:24:50.626	
0.68390286	0.330918	0.325057	0	0	16:24:51.637	
0.683914602	0.287947	0.343	0	0	16:24:52.652	
0.683926344	0.166269	0.379906	0	0	16:24:53.653	
0.683937967	0.104118	0.403237	0	0	16:24:54.668	
0.683949709	0.0928664	0.408068	0	0	16:24:55.682	
0.683961332	0.14191	0.408068	0	0	16:24:56.689	
0.683973193	0.233412	0.408068	0	0	16:24:57.702	
0.683984637	0.319491	0.408068	0	0	16:24:58.704	
0.683996558	0.351406	0.406714	0	0	16:24:59.708	
0.684008121	0.353038	0.387217	0	0	16:25:00.708	
0.684019864	0.353038	0.340931	0	0	16:25:01.721	
0.684031427	0.353038	0.311292	0	0	16:25:02.737	
0.684043169	0.343643	0.322649	0	0	16:25:03.749	
0.684054792	0.283039	0.341895	0	0	16:25:04.760	
0.684066415	0.156274	0.384739	0	0	16:25:05.768	
