"Data Cache: Temp PI Data"
"Start logging at 11/05/2024 15:07:26"
"Current index value = 1987"
Day Fraction	Raw Ratio	Ratio Temp	Emiss Temp	Err Ratio Temp	Err Emiss Temp	Time	
0.693075299	1.93718	450.24	496.694	0	0	16:38:05.237	
0.693087101	1.8278	465.83	490.686	0	0	16:38:06.239	
0.693098724	4.60982	465.83	477.196	1	0	16:38:07.254	
0.693110585	-8.84449	465.83	467.99	1	0	16:38:08.269	
0.693122029	-12.8691	465.83	470.35	1	0	16:38:09.276	
0.693133891	19.9225	465.83	475.631	1	0	16:38:10.276	
0.693145573	-280.447	465.83	479.228	1	0	16:38:11.288	
0.693157434	-54.1104	465.83	483.126	1	0	16:38:12.300	
0.693168998	7.1029	465.83	485.882	1	0	16:38:13.302	
0.69318074	-16.0072	465.83	482.483	1	0	16:38:14.317	
0.693192363	-3.81557	465.83	479.531	1	0	16:38:15.324	
0.693204105	2.87617	465.83	493.9	1	0	16:38:16.339	
0.693215728	1.93792	450.164	495.565	0	0	16:38:17.344	
0.693227589	1.93556	450.406	487.849	0	0	16:38:18.357	
0.693239152	7.62166	450.406	476.096	1	0	16:38:19.360	
0.693250895	-9.41892	450.406	470.601	1	0	16:38:20.373	
0.693262517	-14.2899	450.406	472.167	1	0	16:38:21.383	
0.69327414	16.0334	450.406	477.067	1	0	16:38:22.395	
0.693286002	-59.7773	450.406	480.322	1	0	16:38:23.406	
0.693297446	103.47	450.406	483.465	1	0	16:38:24.410	
0.693309307	7.11277	450.406	486.731	1	0	16:38:25.421	
0.69332093	-10.17	450.406	484.171	1	0	16:38:26.422	
0.693332672	-4.0123	450.406	480.251	1	0	16:38:27.437	
0.693344235	2.45564	450.406	494.545	1	0	16:38:28.445	
0.693355978	1.88543	457.186	494.791	0	0	16:38:29.458	
0.6933676	1.92242	451.752	486.501	0	0	16:38:30.461	
0.693379343	10.4873	451.752	473.036	1	0	16:38:31.476	
0.693390906	-8.97027	451.752	468.399	1	0	16:38:32.484	
0.693402469	-17.4371	451.752	470.801	1	0	16:38:33.497	
0.693414211	14.936	451.752	476.753	1	0	16:38:34.508	
0.693425834	-35.6723	451.752	477.085	1	0	16:38:35.522	
0.693437755	30.9014	451.752	479.442	1	0	16:38:36.534	
0.69344914	7.95982	451.752	484.922	1	0	16:38:37.538	
0.693460882	-7.57125	451.752	478.048	1	0	16:38:38.545	
0.693472445	-5.29729	451.752	478.695	1	0	16:38:39.546	
0.693484187	2.22741	420.509	494.907	0	0	16:38:40.560	
0.69349587	1.80873	468.691	492.083	0	0	16:38:41.574	
0.693507731	1.99749	444.062	484.085	0	0	16:38:42.582	
0.693519354	25.384	444.062	474.349	1	0	16:38:43.596	
0.693531215	-11.4436	444.062	469.714	1	0	16:38:44.599	
0.693542659	-33.4688	444.062	471.873	1	0	16:38:45.605	
0.69355458	12.6152	444.062	476.789	1	0	16:38:46.617	
0.693566144	-23.6667	444.062	478.355	1	0	16:38:47.621	
0.693577766	14.115	444.062	481.543	1	0	16:38:48.627	
0.693589628	7.97174	444.062	485.182	1	0	16:38:49.631	
0.693601012	-6.57857	444.062	481.494	1	0	16:38:50.640	
0.693612814	-6.411	444.062	478.627	1	0	16:38:51.654	
0.693624258	2.01829	441.931	494.265	0	0	16:38:52.668	
0.693636119	1.78096	472.857	492.061	0	0	16:38:53.680	
0.693647683	2.01478	442.291	482.336	0	0	16:38:54.694	
0.693659306	40.8767	442.291	471.421	1	0	16:38:55.707	
0.693671048	-9.17553	442.291	470.968	1	0	16:38:56.707	
0.693682611	-67.3099	442.291	471.874	1	0	16:38:57.714	
0.693694353	13.9172	442.291	476.196	1	0	16:38:58.716	
0.693705976	-18.9731	442.291	478.879	1	0	16:38:59.729	
0.693717837	10.5066	442.291	482.38	1	0	16:39:00.745	
0.693729341	9.7423	442.291	485.023	1	0	16:39:01.760	
0.693741202	-5.45325	442.291	481.519	1	0	16:39:02.773	
0.693752825	-20.839	442.291	480.906	1	0	16:39:03.786	
0.693764687	1.90729	453.906	493.656	0	0	16:39:04.796	
0.693776131	1.70291	484.564	490.002	0	0	16:39:05.799	
0.693788052	2.31658	411.375	480.738	0	0	16:39:06.811	
0.693799615	-50.6709	411.375	470.148	1	0	16:39:07.827	
0.693811357	-9.17589	411.375	470.444	1	0	16:39:08.838	
0.69382298	-939.284	411.375	472.739	1	0	16:39:09.852	
0.693834841	15.4464	411.375	477.105	1	0	16:39:10.867	
0.693846524	-16.9272	411.375	480.409	1	0	16:39:11.881	
0.693858385	8.748	411.375	483.882	1	0	16:39:12.893	
0.693869948	13.6415	411.375	482.473	1	0	16:39:13.906	
0.693881691	-4.18918	411.375	478.952	1	0	16:39:14.919	
0.693893254	-1143.08	411.375	481.922	1	0	16:39:15.934	
0.693904936	1.84498	463.252	493.18	0	0	16:39:16.936	
0.693916798	1.75471	476.794	490.598	0	0	16:39:17.945	
0.693928421	2.66794	476.794	479.293	1	0	16:39:18.960	
0.693940282	-23.9513	476.794	469.259	1	0	16:39:19.966	
0.693951786	-13.0242	476.794	468.995	1	0	16:39:20.979	
0.693963647	45.28	476.794	470.809	1	0	16:39:21.989	
0.69397527	17.7279	476.794	475.017	1	0	16:39:23.0	
0.693987131	-20.389	476.794	478.071	1	0	16:39:24.12	
0.693998575	8.66633	476.794	481.071	1	0	16:39:25.20	
0.694010496	16.7271	476.794	479.349	1	0	16:39:26.21	
0.694022059	-4.2518	476.794	475.355	1	0	16:39:27.31	
0.694033802	6.72409	476.794	483.398	1	0	16:39:28.40	
0.694045424	1.69095	486.357	489.821	0	0	16:39:29.53	
0.694057286	1.71897	482.154	488.516	0	0	16:39:30.65	
0.694068909	3.17746	482.154	477.564	1	0	16:39:31.78	
0.694080651	-12.0996	482.154	470.706	1	0	16:39:32.86	
0.694092274	-10.9351	482.154	467.88	1	0	16:39:33.98	
0.694104135	28.174	482.154	473.058	1	0	16:39:34.105	
0.694115698	20.1563	482.154	476.345	1	0	16:39:35.118	
0.69412744	-23.8558	482.154	478.091	1	0	16:39:36.123	
0.694139063	7.64178	482.154	482.824	1	0	16:39:37.134	
0.694150805	117.31	482.154	481.226	1	0	16:39:38.141	
0.694162369	-3.70532	482.154	473.224	1	0	16:39:39.149	
0.694173932	4.3352	482.154	484.1	1	0	16:39:40.164	
0.694185734	1.80575	469.137	491.177	0	0	16:39:41.177	
0.694197297	1.72302	481.547	487.817	0	0	16:39:42.182	
0.694209039	4.06064	481.547	477.67	1	0	16:39:43.198	
0.694220662	-11.3719	481.547	468.065	1	0	16:39:44.199	
0.694232523	-12.1474	481.547	467.909	1	0	16:39:45.214	
0.694244146	27.0978	481.547	473.607	1	0	16:39:46.229	
0.69425559	53.8448	481.547	475.765	1	0	16:39:47.241	
0.694267452	-33.7304	481.547	478.011	1	0	16:39:48.254	
0.694279015	6.9659	481.547	482.739	1	0	16:39:49.265	
0.694290757	-61.2032	481.547	477.746	1	0	16:39:50.265	
0.69430238	-3.94605	481.547	474.94	1	0	16:39:51.270	
0.694314301	3.10052	481.547	486.393	1	0	16:39:52.285	
0.694325864	1.89294	456.059	491.88	0	0	16:39:53.298	
0.694337606	1.70056	484.916	485.346	0	0	16:39:54.313	
0.69434917	4.91938	484.916	474.58	1	0	16:39:55.322	
0.694360912	-9.87574	484.916	467.039	1	0	16:39:56.333	
0.694372416	-15.5606	484.916	468.464	1	0	16:39:57.334	
0.694384277	12.4968	484.916	470.385	1	0	16:39:58.350	
0.69439584	-632.977	484.916	475.929	1	0	16:39:59.364	
0.694407463	86.544	484.916	480.667	1	0	16:40:00.373	
0.694419205	6.33275	484.916	481.156	1	0	16:40:01.383	
0.694430947	-14.3163	484.916	479.117	1	0	16:40:02.399	
0.694442689	-3.8443	484.916	473.558	1	0	16:40:03.405	
0.694454253	2.47514	484.916	485.838	1	0	16:40:04.406	
0.694465995	1.80032	469.953	489.548	0	0	16:40:05.409	
0.694477618	1.76478	475.283	484.683	0	0	16:40:06.425	
0.69448936	6.25	475.283	471.942	1	0	16:40:07.431	
0.694500923	-8.52887	475.283	466.21	1	0	16:40:08.440	
0.694512665	-16.9759	475.283	468.345	1	0	16:40:09.455	
0.694524229	14.9962	475.283	472.684	1	0	16:40:10.470	
0.694535851	-50.1118	475.283	476.304	1	0	16:40:11.484	
0.694547772	45.7562	475.283	478.089	1	0	16:40:12.484	
0.694559395	6.71803	475.283	480.443	1	0	16:40:13.497	
0.694571078	-8.94086	475.283	478.109	1	0	16:40:14.510	
0.69458282	-4.34586	475.283	476.467	1	0	16:40:15.522	
0.694594622	2.10016	433.545	489.059	0	0	16:40:16.537	
0.694606006	1.69607	485.59	487.955	0	0	16:40:17.549	
0.694617748	1.84384	463.424	483.673	0	0	16:40:18.552	
0.694629371	9.319	463.424	470.301	1	0	16:40:19.567	
0.694641232	-9.1801	463.424	464.835	1	0	16:40:20.577	
0.694652677	-21.8622	463.424	469.151	1	0	16:40:21.590	
0.694664419	14.7629	463.424	473.558	1	0	16:40:22.603	
0.694676161	-19.1437	463.424	473.719	1	0	16:40:23.609	
0.694687724	26.754	463.424	478.865	1	0	16:40:24.624	
0.694699466	6.47891	463.424	476.73	1	0	16:40:25.638	
0.694711149	-6.21697	463.424	474.509	1	0	16:40:26.653	
0.69472301	-4.44465	463.424	476.428	1	0	16:40:27.663	
0.694734454	1.97326	446.544	488.91	0	0	16:40:28.677	
0.694746315	1.68912	486.631	486.941	0	0	16:40:29.678	
0.69475776	1.97413	446.455	482.862	0	0	16:40:30.689	
0.694769681	16.4462	446.455	468.681	1	0	16:40:31.700	
0.694781303	-8.61141	446.455	464.547	1	0	16:40:32.712	
0.694793165	-19.0373	446.455	469.792	1	0	16:40:33.724	
0.694804728	16.8547	446.455	474.623	1	0	16:40:34.734	
0.69481647	-15.88	446.455	474.842	1	0	16:40:35.749	
0.694828153	15.2237	446.455	477.519	1	0	16:40:36.749	
0.694840014	7.93337	446.455	478.641	1	0	16:40:37.762	
0.694851577	-5.29482	446.455	473.142	1	0	16:40:38.776	
0.694863319	-6.86307	446.455	476.82	1	0	16:40:39.777	
0.694874942	1.8295	465.575	489.083	0	0	16:40:40.789	
0.694886863	1.61469	497.797	486.126	0	0	16:40:41.802	
0.694898427	2.11452	432.074	481.044	0	0	16:40:42.814	
0.69490999	243.373	432.074	468.522	1	0	16:40:43.824	
0.694921732	-8.29639	432.074	466.706	1	0	16:40:44.838	
0.694933355	-22.0691	432.074	469.769	1	0	16:40:45.825	
0.694945276	17.0725	432.074	475.132	1	0	16:40:46.828	
0.694956839	-14.3403	432.074	474.198	1	0	16:40:47.841	
0.694968581	12.0984	432.074	477.154	1	0	16:40:48.855	
0.694980025	9.91445	432.074	480.412	1	0	16:40:49.855	
0.694991887	-4.73491	432.074	475.453	1	0	16:40:50.868	
0.69500351	-43.9933	432.074	476.913	1	0	16:40:51.881	
0.695015252	1.67782	488.327	488.664	0	0	16:40:52.883	
0.695026815	1.64862	492.708	486.257	0	0	16:40:53.897	
0.695038557	2.52584	492.708	478.524	1	0	16:40:54.897	
0.69505012	-17.7148	492.708	467.227	1	0	16:40:55.905	
0.695061803	-8.88608	492.708	467.626	1	0	16:40:56.920	
0.695073664	-37.9134	492.708	468.127	1	0	16:40:57.928	
0.695085287	20.4794	492.708	474.079	1	0	16:40:58.929	
0.695097148	-17.7634	492.708	474.005	1	0	16:40:59.945	
0.695108652	10.3288	492.708	477.954	1	0	16:41:00.947	
0.695120513	18.4709	492.708	477.959	1	0	16:41:01.960	
0.695132077	-4.31384	492.708	474.736	1	0	16:41:02.975	
0.695143819	15.9816	492.708	475.377	1	0	16:41:03.990	
0.695155382	1.70315	484.527	488.906	0	0	16:41:04.991	
0.695167184	1.60788	498.818	486.479	0	0	16:41:06.1	
0.695178628	2.85299	498.818	478.691	1	0	16:41:07.5	
0.695190489	-8.66405	498.818	468.133	1	0	16:41:08.16	
0.695202053	-7.57888	498.818	467.506	1	0	16:41:09.23	
0.695213795	-55.1024	498.818	468.345	1	0	16:41:10.39	
0.695225537	39.7771	498.818	474.055	1	0	16:41:11.52	
0.695237041	-17.8401	498.818	472.953	1	0	16:41:12.64	
0.695248902	7.93705	498.818	476.91	1	0	16:41:13.76	
0.695260346	50.5173	498.818	477.402	1	0	16:41:14.90	
0.695272207	-3.9631	498.818	473.892	1	0	16:41:15.94	
0.695283651	5.72559	498.818	479.175	1	0	16:41:16.109	
0.695295572	1.67383	488.925	486.891	0	0	16:41:17.121	
0.695307016	1.68491	487.264	485.402	0	0	16:41:18.134	
0.695318878	3.39095	487.264	475.972	1	0	16:41:19.147	
0.695330501	-7.16172	487.264	467.131	1	0	16:41:20.157	
0.695342243	-7.86713	487.264	467.586	1	0	16:41:21.161	
0.695353866	-258.122	487.264	468.907	1	0	16:41:22.162	
0.695365727	-108.727	487.264	472.618	1	0	16:41:23.163	
0.69537729	-23.8272	487.264	475.473	1	0	16:41:24.175	
0.695388734	7.75919	487.264	478.849	1	0	16:41:25.176	
0.695400596	-133.839	487.264	476.717	1	0	16:41:26.185	
0.695412219	-3.50869	487.264	472.847	1	0	16:41:27.200	
0.695423961	3.46636	487.264	477.599	1	0	16:41:28.200	
0.695435524	1.80297	469.555	488.121	0	0	16:41:29.214	
0.695447266	1.73968	479.047	487.181	0	0	16:41:30.225	
0.695458889	3.71961	479.047	472.422	1	0	16:41:31.234	
0.69547081	-6.78809	479.047	467.927	1	0	16:41:32.249	
0.695482254	-7.75335	479.047	467.874	1	0	16:41:33.262	
0.695494115	43.6228	479.047	470.691	1	0	16:41:34.264	
0.695505738	-72.4241	479.047	471.459	1	0	16:41:35.265	
0.695517659	-27.8071	479.047	476.504	1	0	16:41:36.280	
0.695529222	7.98778	479.047	478.567	1	0	16:41:37.294	
0.695540667	-20.5452	479.047	477.143	1	0	16:41:38.294	
0.695552528	-3.44865	479.047	473.509	1	0	16:41:39.308	
0.695564091	2.7114	479.047	482.142	1	0	16:41:40.321	
0.695575833	1.77944	473.085	488.157	0	0	16:41:41.329	
0.695587337	1.72605	481.092	484.444	0	0	16:41:42.330	
0.695599198	5.09189	481.092	472.456	1	0	16:41:43.331	
0.695610762	-6.26632	481.092	466.578	1	0	16:41:44.342	
0.695622146	-7.56803	481.092	466.782	1	0	16:41:45.353	
0.695633888	40.3821	481.092	471.517	1	0	16:41:46.353	
0.695645571	-23.6892	481.092	473.695	1	0	16:41:47.366	
0.695657432	-39.3403	481.092	476.136	1	0	16:41:48.374	
0.695668995	8.20643	481.092	480.471	1	0	16:41:49.389	
0.695680737	-11.1792	481.092	476.224	1	0	16:41:50.397	
0.69569236	-3.14133	481.092	472.36	1	0	16:41:51.410	
0.695704281	2.33861	481.092	484.924	1	0	16:41:52.422	
0.695715845	1.79305	471.043	488.197	0	0	16:41:53.431	
0.695727587	1.74759	477.861	483.547	0	0	16:41:54.444	
0.69573921	8.01181	477.861	472.005	1	0	16:41:55.455	
0.695751131	-6.32374	477.861	464.923	1	0	16:41:56.455	
0.695762575	-8.10934	477.861	468.308	1	0	16:41:57.469	
0.695774436	49.254	477.861	471.303	1	0	16:41:58.480	
0.695785999	-17.1293	477.861	474.468	1	0	16:41:59.494	
0.695797622	-154.328	477.861	476.771	1	0	16:42:00.508	
0.695809543	8.63683	477.861	480.341	1	0	16:42:01.521	
0.695820928	-8.70952	477.861	476.064	1	0	16:42:02.535	
0.69583267	-3.51721	477.861	474.27	1	0	16:42:03.549	
0.695844233	2.11925	431.589	486.053	0	0	16:42:04.562	
0.695855975	1.76885	474.672	486.905	0	0	16:42:05.564	
0.695867598	1.79289	471.066	481.09	0	0	16:42:06.565	
0.695879519	15.5997	471.066	471.184	1	0	16:42:07.580	
0.695890903	-5.85538	471.066	466	1	0	16:42:08.589	
0.695902646	-9.09051	471.066	467.796	1	0	16:42:09.591	
0.695914388	55.8856	471.066	474.531	1	0	16:42:10.603	
0.695926011	-14.6965	471.066	474.493	1	0	16:42:11.618	
0.695937753	60.8895	471.066	477.617	1	0	16:42:12.622	
0.695949316	8.45563	471.066	476.934	1	0	16:42:13.624	
0.695961058	-6.06845	471.066	475.045	1	0	16:42:14.635	
0.695972443	-4.23193	471.066	473.032	1	0	16:42:15.647	
0.695984185	1.87777	458.335	487.195	0	0	16:42:16.659	
0.695995986	1.79276	471.086	487.513	0	0	16:42:17.670	
0.696007431	1.94052	449.898	482.347	0	0	16:42:18.683	
0.696019292	34.3984	449.898	470.998	1	0	16:42:19.694	
0.696030915	-6.20378	449.898	468.389	1	0	16:42:20.697	
0.696042776	-10.2519	449.898	469.103	1	0	16:42:21.708	
0.69605428	65.4112	449.898	474.816	1	0	16:42:22.709	
0.696066141	-11.3569	449.898	475.23	1	0	16:42:23.714	
0.696077585	23.527	449.898	477.72	1	0	16:42:24.728	
0.696089447	11.5368	449.898	477.403	1	0	16:42:25.744	
0.696101069	-5.14564	449.898	476.376	1	0	16:42:26.753	
0.696112812	-4.94829	449.898	475.677	1	0	16:42:27.767	
0.696124256	1.8735	458.975	488.203	0	0	16:42:28.776	
0.696136117	1.79754	470.369	489.009	0	0	16:42:29.789	
0.69614774	2.05741	437.924	480.674	0	0	16:42:30.792	
0.696159661	-29.4522	437.924	469.231	1	0	16:42:31.801	
0.696171105	-5.88097	437.924	468.187	1	0	16:42:32.811	
0.696182966	-15.4025	437.924	471.002	1	0	16:42:33.825	
0.69619453	59.2206	437.924	475.086	1	0	16:42:34.837	
0.696206093	-11.9967	437.924	476.4	1	0	16:42:35.849	
0.696217835	18.6664	437.924	478.362	1	0	16:42:36.853	
0.696229458	14.3831	437.924	477.991	1	0	16:42:37.864	
0.6962412	-4.16422	437.924	475.552	1	0	16:42:38.876	
0.696252763	-10.6741	437.924	476.734	1	0	16:42:39.891	
0.696264505	1.84005	463.993	490.137	0	0	16:42:40.902	
0.696276128	1.70963	483.555	488.205	0	0	16:42:41.915	
0.696288049	2.33019	483.555	480.228	1	0	16:42:42.929	
0.696299613	-14.5149	483.555	467.454	1	0	16:42:43.938	
0.696311355	-5.50288	483.555	468.772	1	0	16:42:44.940	
0.696322978	-17.7028	483.555	470.626	1	0	16:42:45.954	
0.696334839	162.638	483.555	475.355	1	0	16:42:46.969	
0.696346462	-11.9006	483.555	477.341	1	0	16:42:47.979	
0.696358085	14.0783	483.555	481.519	1	0	16:42:48.994	
0.696369946	18.5981	483.555	482.895	1	0	16:42:49.994	
0.696381509	-3.7857	483.555	476.617	1	0	16:42:50.996	
0.696393251	-39.693	483.555	481.299	1	0	16:42:52.7	
0.696404874	1.78811	471.783	490.385	0	0	16:42:53.18	
0.696416616	1.64444	493.335	489.046	0	0	16:42:54.29	
0.696428061	2.66294	493.335	478.967	1	0	16:42:55.33	
0.696439922	-9.78278	493.335	470.625	1	0	16:42:56.38	
0.696451545	-5.98852	493.335	468.585	1	0	16:42:57.42	
0.696463287	-22.7838	493.335	473.501	1	0	16:42:58.53	
0.69647485	93.6939	493.335	473.653	1	0	16:42:59.65	
0.696486413	-11.9953	493.335	476.585	1	0	16:43:00.68	
0.696498156	15.2318	493.335	481.014	1	0	16:43:01.70	
0.696509719	51.3365	493.335	481.053	1	0	16:43:02.73	
0.696521521	-3.51641	493.335	475.736	1	0	16:43:03.86	
0.696532965	11.4393	493.335	481.309	1	0	16:43:04.96	
0.696544826	1.70076	484.887	488.854	0	0	16:43:05.113	
0.696556389	1.63918	494.124	489.325	0	0	16:43:06.126	
0.696568012	2.85549	494.124	480.033	1	0	16:43:07.126	
0.696579754	-8.15788	494.124	469.77	1	0	16:43:08.142	
0.696591377	-6.33862	494.124	468.189	1	0	16:43:09.153	
0.696603239	-33.6088	494.124	473.334	1	0	16:43:10.168	
0.696614861	1220.56	494.124	475.663	1	0	16:43:11.177	
0.696626723	-17.0028	494.124	477.314	1	0	16:43:12.189	
0.696638346	12.281	494.124	483.358	1	0	16:43:13.197	
0.696650088	-140.256	494.124	482.204	1	0	16:43:14.212	
0.696661651	-3.45126	494.124	477.317	1	0	16:43:15.226	
0.696673393	6.23117	494.124	484.079	1	0	16:43:16.239	
0.696685016	1.82793	465.81	492.573	0	0	16:43:17.240	
0.696696758	1.62358	496.463	488.699	0	0	16:43:18.252	
0.696708322	4.1491	496.463	478.308	1	0	16:43:19.267	
0.696720064	-6.65581	496.463	469.269	1	0	16:43:20.278	
0.696731687	-7.08873	496.463	470.348	1	0	16:43:21.293	
0.696743608	-92.39	496.463	472.779	1	0	16:43:22.308	
0.696755171	-38.6212	496.463	479.76	1	0	16:43:23.316	
0.696766913	-25.3839	496.463	481.195	1	0	16:43:24.326	
0.696778655	10.4434	496.463	486.267	1	0	16:43:25.327	
0.696790099	-23.4467	496.463	482.295	1	0	16:43:26.333	
0.69680202	-3.31241	496.463	476.914	1	0	16:43:27.345	
0.696813405	3.67008	496.463	484.695	1	0	16:43:28.353	
0.696825147	1.89205	456.193	493.453	0	0	16:43:29.363	
0.69683677	1.69895	485.157	489.339	0	0	16:43:30.377	
0.696848631	4.80139	485.157	476.252	1	0	16:43:31.391	
0.696860075	-6.36637	485.157	469.126	1	0	16:43:32.395	
0.696871817	-7.37624	485.157	468.276	1	0	16:43:33.403	
0.696883559	79.6565	485.157	471.285	1	0	16:43:34.414	
0.696895003	-24.2841	485.157	478.485	1	0	16:43:35.430	
0.696906865	-39.4912	485.157	483.936	1	0	16:43:36.445	
0.696918309	10.6729	485.157	487.182	1	0	16:43:37.454	
0.69693023	-14.6482	485.157	485.099	1	0	16:43:38.458	
0.696941853	-3.44226	485.157	480.076	1	0	16:43:39.471	
0.696953714	2.7869	485.157	488.441	1	0	16:43:40.484	
0.696965158	1.8973	455.405	494.796	0	0	16:43:41.501	
0.696977079	1.71391	482.914	489.067	0	0	16:43:42.512	
0.696988642	6.31523	482.914	475.646	1	0	16:43:43.523	
0.697000384	-5.87982	482.914	467.967	1	0	16:43:44.535	
0.697011948	-8.52929	482.914	469.779	1	0	16:43:45.550	
0.69702369	59.0727	482.914	475.092	1	0	16:43:46.550	
0.697035432	-16.4947	482.914	479.357	1	0	16:43:47.564	
0.697047055	-110.406	482.914	484.322	1	0	16:43:48.574	
0.697058797	8.55137	482.914	485.69	1	0	16:43:49.577	
0.69707042	-9.14319	482.914	482.906	1	0	16:43:50.577	
0.697082281	-3.68073	482.914	480.751	1	0	16:43:51.587	
0.697093725	2.56953	482.914	490.588	1	0	16:43:52.599	
0.697105467	1.89721	455.418	492.939	0	0	16:43:53.611	
0.697116911	1.85194	462.209	488.304	0	0	16:43:54.626	
0.697128773	9.16998	462.209	475.05	1	0	16:43:55.640	
0.697140396	-6.70752	462.209	471.169	1	0	16:43:56.652	
0.697152257	-9.43548	462.209	472.587	1	0	16:43:57.654	
0.697163939	46.2762	462.209	476.898	1	0	16:43:58.666	
0.697175801	-12.822	462.209	478.591	1	0	16:43:59.666	
0.697187364	249.59	462.209	483.579	1	0	16:44:00.680	
0.697198808	8.49394	462.209	485.051	1	0	16:44:01.693	
0.69721067	-7.11974	462.209	481.169	1	0	16:44:02.705	
0.697222173	-4.02618	462.209	482.158	1	0	16:44:03.717	
0.697234035	2.26621	416.535	493.394	0	0	16:44:04.725	
0.697245657	1.99651	444.162	494.741	0	0	16:44:05.735	
0.697257519	1.9617	447.728	487.31	0	0	16:44:06.747	
0.697269022	15.7303	447.728	472.854	1	0	16:44:07.754	
0.697280884	-6.88864	447.728	469.175	1	0	16:44:08.764	
0.697292447	-11.9378	447.728	473.579	1	0	16:44:09.764	
0.697304189	30.0127	447.728	478.699	1	0	16:44:10.766	
0.697315812	-13.4044	447.728	481.699	1	0	16:44:11.777	
0.697327554	24.4224	447.728	483.815	1	0	16:44:12.791	
0.697339118	8.30476	447.728	487.867	1	0	16:44:13.805	
0.69735074	-6.13459	447.728	482.072	1	0	16:44:14.817	
0.697362602	-4.05912	447.728	481.928	1	0	16:44:15.832	
0.697374046	2.13084	430.402	493.999	0	0	16:44:16.846	
0.697385967	1.82092	466.863	493.121	0	0	16:44:17.848	
0.69739759	2.00492	443.301	484.13	0	0	16:44:18.856	
0.697409451	60.9954	443.301	474.097	1	0	16:44:19.870	
0.697420895	-7.56055	443.301	471.603	1	0	16:44:20.878	
0.697432756	-13.4873	443.301	472.988	1	0	16:44:21.878	
0.69744426	31.3304	443.301	479.182	1	0	16:44:22.893	
0.697456121	-11.9462	443.301	481.952	1	0	16:44:23.900	
0.697467744	13.8796	443.301	484.901	1	0	16:44:24.902	
0.697479606	10.8494	443.301	487.467	1	0	16:44:25.904	
0.697491169	-4.73852	443.301	481.891	1	0	16:44:26.917	
0.697502971	-7.21952	443.301	484.182	1	0	16:44:27.928	
0.697514534	2.0501	438.673	497.605	0	0	16:44:28.939	
0.697526097	1.75186	477.222	494.036	0	0	16:44:29.951	
0.697537839	2.12974	430.514	483.383	0	0	16:44:30.963	
0.697549462	-35.4924	430.514	472.925	1	0	16:44:31.977	
0.697561383	-7.0356	430.514	469.739	1	0	16:44:32.978	
0.697572827	-19.6362	430.514	472.97	1	0	16:44:33.993	
0.697584689	38.3846	430.514	478.326	1	0	16:44:35.0	
0.697596073	-14.8656	430.514	482.559	1	0	16:44:36.14	
0.697607815	11.4364	430.514	485.781	1	0	16:44:37.24	
0.697619438	15.7444	430.514	485.913	1	0	16:44:38.36	
0.697631359	-5.01828	430.514	484.043	1	0	16:44:39.37	
0.697642803	-17.6532	430.514	482.832	1	0	16:44:40.48	
0.697654665	1.89446	455.831	494.065	0	0	16:44:41.63	
0.697666228	1.7074	483.89	492.066	0	0	16:44:42.64	
0.69767791	2.53454	483.89	482.744	1	0	16:44:43.72	
0.697689772	-12.7251	483.89	472.19	1	0	16:44:44.86	
0.697701216	-8.59786	483.89	469.577	1	0	16:44:45.89	
0.697713077	-25.9191	483.89	472.757	1	0	16:44:46.104	
0.697724521	40.5723	483.89	481.653	1	0	16:44:47.114	
0.697736442	-15.46	483.89	483.675	1	0	16:44:48.129	
0.697748005	10.6059	483.89	487.774	1	0	16:44:49.144	
0.697759748	26.2289	483.89	485.591	1	0	16:44:50.151	
0.69777137	-4.29803	483.89	483.227	1	0	16:44:51.166	
0.697783232	36.4011	483.89	484.906	1	0	16:44:52.167	
0.697794855	1.93194	450.777	495.511	0	0	16:44:53.180	
0.697806776	1.73293	480.06	491.639	0	0	16:44:54.189	
0.69781822	3.02182	480.06	482.384	1	0	16:44:55.190	
0.697830081	-8.86714	480.06	470.893	1	0	16:44:56.193	
0.697841644	-9.29675	480.06	470.228	1	0	16:44:57.208	
0.697853446	243.851	480.06	473.17	1	0	16:44:58.223	
0.697865009	31.1098	480.06	479.329	1	0	16:44:59.236	
0.697876632	-18.7739	480.06	483.756	1	0	16:45:00.251	
0.697888494	8.82357	480.06	487.8	1	0	16:45:01.261	
0.697900057	69.9337	480.06	485.829	1	0	16:45:02.277	
0.697911859	-4.03735	480.06	481.122	1	0	16:45:03.286	
0.697923422	7.39886	480.06	487.754	1	0	16:45:04.289	
0.697935164	1.88882	456.677	495.752	0	0	16:45:05.299	
0.697946727	1.80462	469.307	492.458	0	0	16:45:06.306	
0.697958469	3.61899	469.307	481.512	1	0	16:45:07.318	
0.697970152	-8.63492	469.307	468.932	1	0	16:45:08.326	
0.697982013	-9.86598	469.307	471.619	1	0	16:45:09.341	
0.697993457	50.0098	469.307	476.273	1	0	16:45:10.342	
0.698005319	-171.107	469.307	479.286	1	0	16:45:11.348	
0.698016882	-26.7957	469.307	484.197	1	0	16:45:12.358	
0.698028326	8.36157	469.307	489.801	1	0	16:45:13.368	
0.698040068	-114.993	469.307	484.676	1	0	16:45:14.382	
0.698051631	-3.49044	469.307	479.637	1	0	16:45:15.383	
0.698063374	4.42522	469.307	490.468	1	0	16:45:16.390	
0.698074996	1.87369	458.947	496.189	0	0	16:45:17.393	
